Tipe,No,Nama,Alamat,Kota,Provinsi,Latitude,Longitude,Harga,Kategori_old,Hidden Gem,Transportasi,Deskripsi,Jam Buka,Jam Tutup,Hari Operasional,Fasilitas,Fitur_CBF,Kategori_Harga,Fitur_CBF_clean_old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gambar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rating_Destinasi,,Kategori,Fitur_CBF_clean
Penginapan,2,Sans Family Hotel,Area Setiabudi Bawah,Bandung,Jawa Barat,-6930192,107621701,240000,Family Budget,Tidak,"Kendaraan Pribadi, Taksi Online, Bus","Kamar luas bernuansa ""homey"" yang sangat ramah keluarga, terletak dekat dengan pusat kuliner komersial.",00:00,23:59,Senin-Minggu,"WiFi, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, TV","Family Budget Family Budget Kamar luas bernuansa ""homey"" yang sangat ramah keluarga, terletak dekat dengan pusat kuliner komersial. Bandung Tidak WiFi, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, TV",Budget,family budget family budget kamar luas bernuansa homey ramah keluarga terletak dekat pusat kuliner komersial bandung wifi kamar mandi resepsionis jam parkir air panas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/680035590-54bf4467f8b5e834e2c5a6d138e41e98.jpeg?_src=imagekit&tr=dpr-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan kamar luas bernuansa homey ramah keluarga terletak dekat pusat kuliner komersial bandung wifi kamar mandi resepsionis jam parkir air panas
Penginapan,3,Sans Vibes Surapati Konforta,Area Surapati / Dekat Gedung Sate,Bandung,Jawa Barat,-6899421,107629896,260000,Modern Budget,Ya,"Kendaraan Pribadi, Taksi Online",Properti estetik minimalis yang memiliki area rooftop tersembunyi dengan pemandangan lanskap kota sore hari.,00:00,23:59,Senin-Minggu,"WiFi, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, TV","Modern Budget Modern Budget Properti estetik minimalis yang memiliki area rooftop tersembunyi dengan pemandangan lanskap kota sore hari. Bandung Ya WiFi, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, TV",Budget,modern budget modern budget properti estetik minimalis area rooftop tersembunyi pemandangan lanskap kota sore hari bandung wifi kamar mandi resepsionis jam parkir air panas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pix10.agoda.net/property/48853679/0/9125be16869b59b204f1d8d98af9fd11.jpeg?ce=0&s=1024x768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan properti estetik minimalis area rooftop tersembunyi pemandangan lanskap kota sore hari bandung wifi kamar mandi resepsionis jam parkir air panas
Penginapan,4,Sans Hotel Alexander,Area Setiabudi Atas,Bandung,Jawa Barat,-6904643,107598535,350000,Modern Budget,Tidak,"Kendaraan Pribadi, Taksi Online",Penginapan bersih dan nyaman yang menyajikan fasilitas kolam renang komunal dan parkir luas di jalur wisata utama.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Modern Budget Modern Budget Penginapan bersih dan nyaman yang menyajikan fasilitas kolam renang komunal dan parkir luas di jalur wisata utama. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,modern budget modern budget penginapan bersih nyaman menyajikan fasilitas kolam renang komunal parkir luas jalur wisata utama bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/12/06/84bc8299-60d2-4045-a090-78bfc3045fb5-1670295340648-e8b4a27e8e2027dd73305681c2f28bdf.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan penginapan bersih nyaman menyajikan fasilitas kolam renang komunal parkir luas jalur wisata utama bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,5,The Gaia Hotel Bandung,Jl. Dr. Setiabudi No.430,Bandung,Jawa Barat,-6843826,107600831,1980000,Luxury Resort,Tidak,"Kendaraan Pribadi, Taksi Online",Kemewahan monolitik di tepi tebing. Suasana sangat eksklusif dengan deretan menu fine dining bertaraf internasional.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Luxury Resort Luxury Resort Kemewahan monolitik di tepi tebing. Suasana sangat eksklusif dengan deretan menu fine dining bertaraf internasional. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Luxury,luxury resort luxury resort kemewahan monolitik tepi tebing suasana eksklusif deretan menu fine dining bertaraf internasional bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://i.travelapi.com/lodging/70000000/69720000/69711400/69711353/96a7d622_z.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan kemewahan monolitik tepi tebing suasana eksklusif deretan menu fine dining bertaraf internasional bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,6,The Trans Luxury Hotel,Jl. Gatot Subroto No.289,Bandung,Jawa Barat,-6926870,107636600,2300000,Luxury 6-Star,Tidak,"Kendaraan Pribadi, Taksi Online","Menawarkan pengalaman menginap bintang 6 yang glamor, menonjolkan kolam renang dengan pasir pantai putih buatan.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Luxury 6-Star Luxury 6-Star Menawarkan pengalaman menginap bintang 6 yang glamor, menonjolkan kolam renang dengan pasir pantai putih buatan. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Luxury,luxury star luxury star menawarkan pengalaman menginap bintang glamor menonjolkan kolam renang pasir pantai putih buatan bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://davysukamta.com/wp-content/uploads/2020/09/hotel-trans-bandung.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan menawarkan pengalaman menginap bintang glamor menonjolkan kolam renang pasir pantai putih buatan bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,7,Bobocabin Cikole,"Hutan Pinus Cikole, Lembang",Bandung Barat,Jawa Barat,-6783833,107648309,1100000,Glamping / Cabin,Ya,"Kendaraan Pribadi, Taksi Online",Kabin modular futuristik di tengah hutan pinus bersuhu dingin. Menu andalan berupa fasilitas barbeque privat.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan","Glamping / Cabin Glamping / Cabin Kabin modular futuristik di tengah hutan pinus bersuhu dingin. Menu andalan berupa fasilitas barbeque privat. Bandung Barat Ya WiFi, Restoran, Kamar Mandi Dalam, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan",Luxury,glamping cabin glamping cabin kabin modular futuristik tengah hutan pinus bersuhu dingin menu andalan berupa fasilitas barbeque privat bandung barat wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pix10.agoda.net/hotelImages/27753788/-1/160030f4cd0ac61793bdd6962531cb4f.jpg?ca=22&ce=0&s=1024x768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan kabin modular futuristik tengah hutan pinus bersuhu dingin menu andalan berupa fasilitas barbeque privat bandung barat wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,8,Chanaya Resort,Area Bukit Bandung,Bandung,Jawa Barat,-6845501,107629759,1400000,Nature Resort,Ya,"Kendaraan Pribadi, Taksi Online","Menggabungkan kemewahan modern dengan keheningan alam perbukitan, menghadirkan vila berdesain tradisional kayu.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Nature Resort Nature Resort Menggabungkan kemewahan modern dengan keheningan alam perbukitan, menghadirkan vila berdesain tradisional kayu. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Luxury,nature resort nature resort menggabungkan kemewahan modern keheningan alam perbukitan menghadirkan vila berdesain tradisional kayu bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2025/03/29/fbe83747-3bb1-447f-a7b4-ccdf2300a866-1743238505543-800e1b6f4b2b7cebb3ca9d9c2ed72311.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan menggabungkan kemewahan modern keheningan alam perbukitan menghadirkan vila berdesain tradisional kayu bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,9,Oasis Inn,Area Pusat Kota,Bandung,Jawa Barat,-6803861,107549144,400000,Guesthouse,Tidak,"Kendaraan Pribadi, Taksi Online","Properti fungsional yang strategis di kawasan perkotaan, mengutamakan kemudahan akses mobilitas logistik tamu.",00:00,23:59,Senin-Minggu,"WiFi, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, TV","Guesthouse Guesthouse Properti fungsional yang strategis di kawasan perkotaan, mengutamakan kemudahan akses mobilitas logistik tamu. Bandung Tidak WiFi, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, TV",Menengah,guesthouse guesthouse properti fungsional strategis kawasan perkotaan mengutamakan kemudahan akses mobilitas logistik tamu bandung wifi kamar mandi resepsionis jam parkir air panas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse2.mm.bing.net/th/id/OIP.5fp8fD5FopjOimSflt5McwHaDa?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan properti fungsional strategis kawasan perkotaan mengutamakan kemudahan akses mobilitas logistik tamu bandung wifi kamar mandi resepsionis jam parkir air panas
Penginapan,10,Sekararum Butik Syariah,Area Perkotaan Bandung,Bandung,Jawa Barat,-6886976,107580259,350000,Syariah Boutique,Tidak,"Kendaraan Pribadi, Taksi Online","Menyediakan ketenangan religius dengan operasional syariah murni, cocok untuk privasi keluarga dengan menu rumahan.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Syariah Boutique Syariah Boutique Menyediakan ketenangan religius dengan operasional syariah murni, cocok untuk privasi keluarga dengan menu rumahan. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,syariah boutique syariah boutique menyediakan ketenangan religius operasional syariah murni cocok privasi keluarga menu rumahan bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/max1024x768/291014128.jpg?k=8b6760df6ab750a70af4e6452e0725a44c467b18855f1c827cfb08713eb0a2aa&o=&hp=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan menyediakan ketenangan religius operasional syariah murni cocok privasi keluarga menu rumahan bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,11,Uma Gati,Area Utara Pinggiran,Bandung,Jawa Barat,-6868132,107628094,450000,Eco-Boutique,Ya,"Kendaraan Pribadi, Taksi Online","Properti hijau dengan dominasi ornamen kayu dan bambu, memberikan nuansa tropis pedesaan di pinggiran kota.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Eco-Boutique Eco-Boutique Properti hijau dengan dominasi ornamen kayu dan bambu, memberikan nuansa tropis pedesaan di pinggiran kota. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,eco boutique eco boutique properti hijau dominasi ornamen kayu bambu memberikan nuansa tropis pedesaan pinggiran kota bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/max1024x768/580440007.jpg?k=18df9813863bad1a17aff49370506e5572f4cdefdda7ea24dfbc8c024b7315f6&o=&hp=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan properti hijau dominasi ornamen kayu bambu memberikan nuansa tropis pedesaan pinggiran kota bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,12,Rumah Lereng Bandung,Area Ciumbuleuit Atas,Bandung,Jawa Barat,-6897584,107732303,1500000,Private Villa,Ya,Kendaraan Pribadi,"Terisolasi di lereng curam dengan privasi absolut, menawarkan pemandangan magis ke arah lembah Bandung di pagi hari.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Private Villa Private Villa Terisolasi di lereng curam dengan privasi absolut, menawarkan pemandangan magis ke arah lembah Bandung di pagi hari. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Luxury,private villa private villa terisolasi lereng curam privasi absolut menawarkan pemandangan magis arah lembah bandung pagi hari bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rumah-lereng-bandung.bandung-hotel.com/data/Photos/OriginalPhoto/8832/883284/883284151/bandung-rumah-lereng-photo-12.JPEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan terisolasi lereng curam privasi absolut menawarkan pemandangan magis arah lembah bandung pagi hari bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,13,Mogens Guesthouse,Jl. Kebon Sirih No.26,Bandung,Jawa Barat,-6911931,107607363,350000,Guesthouse,Ya,"Kendaraan Pribadi, Taksi Online, Jalan Kaki","Tersembunyi secara apik di gang jalan pusat kota. Sangat damai meski dekat Braga, sajian menu sarapan simpel dan lezat.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Guesthouse Guesthouse Tersembunyi secara apik di gang jalan pusat kota. Sangat damai meski dekat Braga, sajian menu sarapan simpel dan lezat. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,guesthouse guesthouse tersembunyi apik gang jalan pusat kota damai meski dekat braga sajian menu sarapan simpel lezat bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/max1024x768/120693218.jpg?k=d44db36472e3104488d7768c9afd0214a02f77f4a9fd967fc350fbac9f0f1122&o=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan tersembunyi apik gang jalan pusat kota damai meski dekat braga sajian menu sarapan simpel lezat bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,14,Tama Boutique Hotel,Jl. Dr. Rajiman No.5,Bandung,Jawa Barat,-6903528,107598434,550000,Boutique Hotel,Tidak,"Kendaraan Pribadi, Taksi Online","Mengusung dekorasi ala Korea yang trendi. Uniknya, sarapan difokuskan pada hidangan otentik dari restoran Bornga.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Boutique Hotel Boutique Hotel Mengusung dekorasi ala Korea yang trendi. Uniknya, sarapan difokuskan pada hidangan otentik dari restoran Bornga. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,boutique hotel boutique hotel mengusung dekorasi ala korea trendi uniknya sarapan difokuskan hidangan otentik restoran bornga bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/68178680.jpg?k=62de98045a2c14b856b236b94602206909a8df047d2edcb34d420527fa4f7bc0&o=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan mengusung dekorasi ala korea trendi uniknya sarapan difokuskan hidangan otentik restoran bornga bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,15,Chara Hotel,Jl. Gatot Subroto No.31,Bandung,Jawa Barat,-6922265,107619720,300000,Industrial Hotel,Ya,"Kendaraan Pribadi, Taksi Online",Arsitektur adaptif menggunakan susunan kontainer dengan interior kayu jati dan karpet berbulu tebal yang estetik.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Industrial Hotel Industrial Hotel Arsitektur adaptif menggunakan susunan kontainer dengan interior kayu jati dan karpet berbulu tebal yang estetik. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Budget,industrial hotel industrial hotel arsitektur adaptif menggunakan susunan kontainer interior kayu jati karpet berbulu tebal estetik bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhVM1oXbMm7z-m9sgBUdkTDu6CV6y8umqXtmCz4RJ6FXwOR96nNnsZYkit4GQ4VhDugVI_wYTh_EsxTAySrb4j5drzJAjGxQLD0vnkRPaAW_wNkKBUbgcZu7iUUOMUxJW8fb3cns_jrGQkZ/s1600/chara+hotel+bandung.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan arsitektur adaptif menggunakan susunan kontainer interior kayu jati karpet berbulu tebal estetik bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,16,Moxy Bandung,Jl. Ir. H. Djuanda No.69,Bandung,Jawa Barat,-6900279,107612671,650000,Lifestyle Hotel,Tidak,"Kendaraan Pribadi, Taksi Online","Dirancang khusus untuk milenial. Sky bar atap gedung, lobi 24 jam, piringan hitam, dan menu hidangan lokal kekinian.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Lifestyle Hotel Lifestyle Hotel Dirancang khusus untuk milenial. Sky bar atap gedung, lobi 24 jam, piringan hitam, dan menu hidangan lokal kekinian. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Premium,lifestyle hotel lifestyle hotel dirancang khusus milenial sky bar atap gedung lobi jam piringan hitam menu hidangan lokal kekinian bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse4.mm.bing.net/th/id/OIP.c0BFfiEmGSx6vwTw8VTGkQHaF3?r=0&o=7rm=3&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan dirancang khusus milenial sky bar atap gedung lobi jam piringan hitam menu hidangan lokal kekinian bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,17,Padma Hotel Bandung,Jl. Ranca Bentang No.56-58,Bandung,Jawa Barat,-6864376,107609472,1500000,Luxury Resort,Tidak,"Kendaraan Pribadi, Taksi Online",Resor legendaris di dinding lembah Ciumbuleuit. Kolam air hangat tanpa batas dan tradisi prasmanan teh sore yang ikonis.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Luxury Resort Luxury Resort Resor legendaris di dinding lembah Ciumbuleuit. Kolam air hangat tanpa batas dan tradisi prasmanan teh sore yang ikonis. Bandung Tidak WiFi, Restoran, Kamar Mandi Dalam, AC, Kolam Renang, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Luxury,luxury resort luxury resort resor legendaris dinding lembah ciumbuleuit kolam air hangat tanpa batas tradisi prasmanan teh sore ikonis bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tse1.mm.bing.net/th/id/OIP.CaGSaQ3sns3BYobZiKj2kgHaE8?r=0&rs=1&pid=ImgDetMain&o=7&rm=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan resor legendaris dinding lembah ciumbuleuit kolam air hangat tanpa batas tradisi prasmanan teh sore ikonis bandung wifi restoran kamar mandi kolam renang resepsionis jam parkir air panas sarapan
Penginapan,18,The House Tour Downtown,Jl. Cimanuk No.11a,Bandung,Jawa Barat,-6903418,107621004,500000,Boutique Hotel,Ya,"Kendaraan Pribadi, Taksi Online","Berada di lingkungan asri Riau, interiornya seperti rumah kaca Inggris yang klasik dengan restoran beranda yang sejuk.",00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Boutique Hotel Boutique Hotel Berada di lingkungan asri Riau, interiornya seperti rumah kaca Inggris yang klasik dengan restoran beranda yang sejuk. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,boutique hotel boutique hotel berada lingkungan asri riau interiornya rumah kaca inggris klasik restoran beranda sejuk bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/67810125-023305b3c6cbe28b12b37ac8712ac812.jpeg?_src=imagekit&tr=dpr-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan berada lingkungan asri riau interiornya rumah kaca inggris klasik restoran beranda sejuk bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
Penginapan,19,The House Tour Middletown,Jl. Panumbang Jaya No.5,Bandung,Jawa Barat,-6866722,107603889,500000,Boutique Hotel,Ya,"Kendaraan Pribadi, Taksi Online",Butik rahasia di area perumahan Ciumbuleuit dengan desain mid-century modern. Kafe internal menyajikan pastry artisanal.,00:00,23:59,Senin-Minggu,"WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV","Boutique Hotel Boutique Hotel Butik rahasia di area perumahan Ciumbuleuit dengan desain mid-century modern. Kafe internal menyajikan pastry artisanal. Bandung Ya WiFi, Restoran, Kamar Mandi Dalam, AC, Resepsionis 24 Jam, Parkir, Air Panas, Sarapan, TV",Menengah,boutique hotel boutique hotel butik rahasia area perumahan ciumbuleuit desain mid century modern kafe internal menyajikan pastry artisanal bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://imgservice.rentbyowner.com/680x408/the-house-tour-middletown-id-bandung-bc-12297823-0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,Penginapan,penginapan butik rahasia area perumahan ciumbuleuit desain mid century modern kafe internal menyajikan pastry artisanal bandung wifi restoran kamar mandi resepsionis jam parkir air panas sarapan
